GNF_REG_ID	CPD_SID	ASSAY_ID	ASSAY_NAME	Cell line name	EXP_ID	FUZZY	IC50	STDV	R2	NOTE	TOP	BOTTOM	SLOPE	20	5	1.25	0.3125	0.07813	0.019531	0.004883	0.0012207
GNF-00-0526-5527-3	SID11341240	6336	LS180-ECHO	LS180	69962	=	11.074	4.804	0.886	Steep Curve	0.98	0.3	-2.585	0.423	0.898	1.059	0.859	0.943	1.05	0.93	1.044
GNF-00-0526-5527-3	SID11341240	6336	LS180-ECHO	LS180	69962	=	17.445	3.268	0.906	Steep Curve	0.988	0.0	-3.33	0.383	0.983	1.02	0.885	0.923	0.986	1.119	0.988
GNF-00-0526-5527-3	SID11341240	6336	LS180-ECHO	LS180	69962	=	18.676	2.541	0.934	Steep Curve	1.012	0.0	-3.33	0.446	1.049	1.071	0.914	1.026	1.053	0.989	0.97
GNF-00-0526-5527-3	SID11341240	6237	M059K-ECHO	M059K	69876	>	20.0		0.753		1.025	0.008	-3.33	0.725	1.05	1.026	1.059	0.937	1.135	0.979	0.984
GNF-00-0526-5527-3	SID11341240	6237	M059K-ECHO	M059K	69876	>	20.0				0.8	0.3		0.695	0.995	0.982	0.927	0.909	0.964	1.177	0.786
GNF-00-0526-5527-3	SID11341240	6237	M059K-ECHO	M059K	69876	>	20.0		0.878		0.991	0.3	-1.764	0.706	0.949	1.009	0.804	0.967	1.065	0.967	0.944
GNF-00-0526-5527-3	SID11341240	6238	Malme3M-ECHO	Malme3M	69877	=	8.929	2.864	0.969	Missing Bottom	1.021	0.0	-0.662	0.374	0.621	0.786	0.9	1.063	0.947	0.99	1.044
GNF-00-0526-5527-3	SID11341240	6238	Malme3M-ECHO	Malme3M	69877	=	3.633	0.767	0.99		0.932	0.275	-1.827	0.3024	0.511	0.847	0.941	0.917	0.975	0.89	0.932
GNF-00-0526-5527-3	SID11341240	6238	Malme3M-ECHO	Malme3M	69877	=	6.613	3.017	0.954	Missing Bottom	1.078	0.0	-0.572	0.362	0.622	0.751	0.848	1.115	1.032	1.059	1.037
GNF-00-0526-5527-3	SID11341240	6521	MDA-MB-453-ECHO	MDA-MB-453	72426	>	20.0				1.02	0.3		0.869	0.995	0.93	1.045	1.078	1.069	1.019	1.02
GNF-00-0526-5527-3	SID11341240	6521	MDA-MB-453-ECHO	MDA-MB-453	72426	>	20.0				0.9	0.3		0.81	0.961	0.921	1.035	1.018	1.068	1.011	0.9
GNF-00-0526-5527-3	SID11341240	6521	MDA-MB-453-ECHO	MDA-MB-453	72426	>	20.0		0.755		0.978	0.031	-3.33	0.764	0.997	0.917	0.972	1.013	0.919	1.041	0.988
GNF-00-0526-5527-3	SID11341240	6284	MIA-PaCa-2-ECHO	MIA-PaCa-2	69859	>	20.0				1.006	0.3		0.895	0.992	0.999	0.952	1.112	1.035	0.997	1.006
GNF-00-0526-5527-3	SID11341240	6284	MIA-PaCa-2-ECHO	MIA-PaCa-2	69859	>	20.0				0.895	0.3		0.877	0.971	0.913	0.945	1.008	0.951	0.901	0.895
GNF-00-0526-5527-3	SID11341240	6284	MIA-PaCa-2-ECHO	MIA-PaCa-2	69859	>	20.0				0.919	0.3		0.776	1.058	1.024	0.851	0.88	0.864	0.795	0.919
GNF-00-0526-5527-3	SID11341240	6361	MKN7-ECHO	MKN7	69918	>	20.0				1.175	0.3		1	1.12	1.072	1.026		1.146	1.06	1.175
GNF-00-0526-5527-3	SID11341240	6361	MKN7-ECHO	MKN7	69918	>	20.0				1.124	0.3		0.92	1.028	1.03	1.033	1.044	0.836	1.201	1.124
GNF-00-0526-5527-3	SID11341240	6361	MKN7-ECHO	MKN7	69918	>	20.0				1.0	0.3		1.089	0.977	1.064	0.988	1.085	1.101	0.96	1
GNF-00-0526-5527-3	SID11341240	6304	MKN74-ECHO	MKN74	69895	>	20.0		0.942		1.045	0.056	-3.33	0.661	1.048	0.999	1.021	1.088	1.026	1.029	1.097
GNF-00-0526-5527-3	SID11341240	6304	MKN74-ECHO	MKN74	69895	>	20.0		0.968		1.022	0.202	-3.245	0.615	1.014	1.003	1.071	1.044	0.989	1.004	0.908
GNF-00-0526-5527-3	SID11341240	6304	MKN74-ECHO	MKN74	69895	>	20.0				0.993	0.3		0.728	0.908	0.904	0.95	1.07	0.873	1.021	0.993
GNF-00-0526-5527-3	SID11341240	6542	MM1-S-ECHO	MM1-S	71848	=	0.39	0.326	0.884		1.2	0.241	-0.703	0.2591	0.357	0.67	0.728	0.764	1.204	1.3	1.423
GNF-00-0526-5527-3	SID11341240	6542	MM1-S-ECHO	MM1-S	71848	=	0.18	0.071	0.961		1.2	0.282	-1.303	0.1986	0.2751	0.517	0.488	1.022	1.139	1.258	1.208
GNF-00-0526-5527-3	SID11341240	6305	MOG-G-CCM-ECHO	MOG-G-CCM	69896	>	20.0				1.0	0.3		0.866	1.124	1	0.97	0.886	1.035	0.985	1
GNF-00-0526-5527-3	SID11341240	6305	MOG-G-CCM-ECHO	MOG-G-CCM	69896	>	20.0				0.963	0.3		0.788	0.995	1.238	1.238	1.074	0.831	1.021	0.963
GNF-00-0526-5527-3	SID11341240	6305	MOG-G-CCM-ECHO	MOG-G-CCM	69896	>	20.0				1.017	0.3		0.924	0.914	0.919	0.776	0.94	1.007	0.883	1.017
GNF-00-0526-5527-3	SID11341240	6543	MOLM-13-ECHO	MOLM-13	71849	=	0.584	0.293	0.968		1.047	0.001	-0.808	0.0935	0.0788	0.436	0.635	0.836	1.001	1.142	0.941
GNF-00-0526-5527-3	SID11341240	6543	MOLM-13-ECHO	MOLM-13	71849	=	0.464	0.138	0.99		1.072	0.037	-1.04	0.0676	0.0791	0.366	0.594	0.998	1.015	1.061	1.061
GNF-00-0526-5527-3	SID11341240	6543	MOLM-13-ECHO	MOLM-13	71849	=	0.818	0.213	0.984		1.033	0.0	-0.883	0.0719	0.1169	0.444	0.766	0.859	0.928	1.087	1.051
GNF-00-0526-5527-3	SID11341240	6544	MOLT-4-ECHO	MOLT-4	71850	=	2.257	0.641	0.985		1.06	0.079	-1.305	0.1498	0.2982	0.804	0.91	1.029	1.115	1.067	1.061
GNF-00-0526-5527-3	SID11341240	6544	MOLT-4-ECHO	MOLT-4	71850	=	2.591	0.603	0.97		1.061	0.123	-2.102	0.1418	0.301	0.915	0.928	0.995	1.117	1.149	1.088
GNF-00-0526-5527-3	SID11341240	6544	MOLT-4-ECHO	MOLT-4	71850	=	1.972	0.42	0.983		1.081	0.146	-1.729	0.1683	0.2923	0.799	1.019	1.04	1.186	1.091	1.02
GNF-00-0526-5527-3	SID11341240	6681	MSTO-211H-ECHO	MSTO-211H	73840	=	1.754	1.062	0.914		0.816	0.0	-1.314	0.0492	0.1126	0.555	0.683	0.713	0.867	0.999	0.693
GNF-00-0526-5527-3	SID11341240	6681	MSTO-211H-ECHO	MSTO-211H	73840	=	2.183	0.387	0.98		0.932	0.059	-3.022	0.0602	0.1242	0.796	0.917	0.985	0.921	1.01	0.825
GNF-00-0526-5527-3	SID11341240	6681	MSTO-211H-ECHO	MSTO-211H	73840	=	0.941	0.905	0.924		1.013	0.0	-0.685	0.1123	0.1372	0.595	0.682	0.699	1.073	1.005	0.97
GNF-00-0526-5527-3	SID11341240	6545	MV4-11-ECHO	MV4-11	71851	=	0.647	0.27	0.971		1.107	0.0	-0.742	0.1071	0.1365	0.464	0.729	0.804	1.12	1.131	1.029
GNF-00-0526-5527-3	SID11341240	6545	MV4-11-ECHO	MV4-11	71851	=	0.65	0.134	0.984		1.187	0.015	-0.795	0.1127	0.1442	0.528	0.693	1.065	1.102	1.122	1.213
GNF-00-0526-5527-3	SID11341240	6545	MV4-11-ECHO	MV4-11	71851	=	0.619	0.11	0.977		1.2	0.015	-0.773	0.1182	0.1455	0.511	0.762	0.922	1.144	1.313	1.179
GNF-00-0526-5527-3	SID11341240	6682	NCI-H1395-ECHO	NCI-H1395	73841	>	20.0				1.111	0.0		0.624	0.71	0.763	0.971	0.966	0.892	0.87	1.111
GNF-00-0526-5527-3	SID11341240	6682	NCI-H1395-ECHO	NCI-H1395	73841	>	20.0		0.879		1.185	0.0	-0.353	0.789	0.664	0.842	0.837	0.984	1.123	1.19	1.054
GNF-00-0526-5527-3	SID11341240	6682	NCI-H1395-ECHO	NCI-H1395	73841	>	20.0				0.974	0.0		0.695	0.663	0.841	0.787	0.991	0.948	1.132	0.974
GNF-00-0526-5527-3	SID11341240	6694	NCI-H146-ECHO-CTG	NCI-H146-CTG	73871	>	20.0		0.799		1.067	0.3	-1.191	0.787	0.983	1.096	0.982	1.104	1.079	1.007	1.121
GNF-00-0526-5527-3	SID11341240	6694	NCI-H146-ECHO-CTG	NCI-H146-CTG	73871	>	20.0		0.79		1.131	0.052	-3.33	0.742	1.135	1.222	1.076	1.23	1.039	1.06	1.146
GNF-00-0526-5527-3	SID11341240	6694	NCI-H146-ECHO-CTG	NCI-H146-CTG	73871	>	20.0		0.804		1.179	0.3	-1.863	0.805	1.128	1.207	1.102	1.285	1.194	1.205	1.079
GNF-00-0526-5527-3	SID11341240	6478	NCI-H1563-ECHO	NCI-H1563	70847	=								0.359	0.371	0.759	0.753	0.603	0.915	1.083	0.684
GNF-00-0526-5527-3	SID11341240	6478	NCI-H1563-ECHO	NCI-H1563	70847	>	20.0		0.669		0.878	0.0	-0.33	0.446	0.709	0.617	0.623	0.846	0.811	0.731	0.954
GNF-00-0526-5527-3	SID11341240	6478	NCI-H1563-ECHO	NCI-H1563	70847	>	20.0				0.8	0.0		0.507	0.676	0.629	0.728	0.793	1.008	0.927	0.746
GNF-00-0526-5527-3	SID11341240	6275	NCI-H1650-ECHO	NCI-H1650	69887	>	20.0		0.722		1.095	0.3	-1.227	0.727	0.922	1.167	1.18	1.075	1.144	0.942	1.077
GNF-00-0526-5527-3	SID11341240	6275	NCI-H1650-ECHO	NCI-H1650	69887	>	20.0				1.189	0.3		0.945	0.903	1.078	1.184	0.952	1.051	1.099	1.189
GNF-00-0526-5527-3	SID11341240	6275	NCI-H1650-ECHO	NCI-H1650	69887	>	20.0				1.18	0.3		0.879	0.876	1.155	1.248	0.99	1.372	1.469	1.18
GNF-00-0526-5527-3	SID11341240	6306	NCI-H1793-ECHO	NCI-H1793	70174	>	20.0				0.888	0.3		0.839	0.977	0.956	0.988	0.888	0.93	1	0.888
GNF-00-0526-5527-3	SID11341240	6306	NCI-H1793-ECHO	NCI-H1793	70174	>	20.0				0.92	0.3		0.978	1.024	0.952	0.874	0.896	0.937	0.828	0.92
GNF-00-0526-5527-3	SID11341240	6306	NCI-H1793-ECHO	NCI-H1793	70174	>	20.0				0.8	0.3		0.85	0.954	0.976	0.93	0.835	1.005	1.005	0.794
GNF-00-0526-5527-3	SID11341240	6399	NCI-H1975-ECHO	NCI-H1975	70309	>	20.0				0.97	0.3		0.864	0.917	0.99	1.175	1.056	0.964	0.884	0.97
GNF-00-0526-5527-3	SID11341240	6399	NCI-H1975-ECHO	NCI-H1975	70309	>	20.0		0.577		0.972	0.008	-3.33	0.774	1.061	0.914	1.008	0.972	0.896	0.922	1.031
GNF-00-0526-5527-3	SID11341240	6399	NCI-H1975-ECHO	NCI-H1975	70309	>	20.0		0.826		1.018	0.019	-3.33	0.722	1.038	0.977	1.082	1.01	1.006	0.937	1.072
GNF-00-0526-5527-3	SID11341240	6363	NCI-H2052-ECHO	NCI-H2052	69919	=	0.84	0.704	0.97	Partial Inhibition	0.998	0.469	-0.814	0.531	0.519	0.729	0.832	0.9	1.009	0.956	1.018
GNF-00-0526-5527-3	SID11341240	6363	NCI-H2052-ECHO	NCI-H2052	69919	=	2.109	0.822	0.961	Partial Inhibition	0.888	0.458	-3.33	0.466	0.472	0.828	0.816	0.857	0.942	0.898	0.921
GNF-00-0526-5527-3	SID11341240	6695	NCI-H209-ECHO-CTG	NCI-H209-CTG	73872	>	20.0				1.027	0.3		1.028	1.151	1.123	1.122	1.002	1.12	1.01	1.027
GNF-00-0526-5527-3	SID11341240	6695	NCI-H209-ECHO-CTG	NCI-H209-CTG	73872	>	20.0				1.2	0.3		1.101	1.226	1.221	1.178	1.152	1.083	1.08	1.324
GNF-00-0526-5527-3	SID11341240	6695	NCI-H209-ECHO-CTG	NCI-H209-CTG	73872	>	20.0				1.2	0.3		0.949	1.262	1.071	1.134	0.964	1.105	1.269	1.308
GNF-00-0526-5527-3	SID11341240	6546	NCI-H211-ECHO	NCI-H211	71852	>	20.0		0.719		0.917	0.3	-0.635	0.669	0.662	0.901	0.908	0.911	0.856	0.987	0.853
GNF-00-0526-5527-3	SID11341240	6546	NCI-H211-ECHO	NCI-H211	71852	>	20.0				0.811	0.3		0.666	0.804	0.891	0.707	1.022	0.827	0.875	0.811
GNF-00-0526-5527-3	SID11341240	6546	NCI-H211-ECHO	NCI-H211	71852	>	20.0				0.8	0.3		0.571	0.69	0.701	0.82	0.713	0.789	0.768	0.743
GNF-00-0526-5527-3	SID11341240	6406	NCI-H2122-ECHO	NCI-H2122	70219	>	20.0		0.957		1.021	0.0	-0.487	0.581	0.696	0.825	0.968	0.958	1.031	0.951	1.026
GNF-00-0526-5527-3	SID11341240	6406	NCI-H2122-ECHO	NCI-H2122	70219	=	15.199	4.695	0.923	Missing Bottom	1.007	0.0	-0.568	0.497	0.617	0.796	0.898	1.034	1.061	0.927	0.956
GNF-00-0526-5527-3	SID11341240	6406	NCI-H2122-ECHO	NCI-H2122	70219	>	20.0		0.872		1.028	0.0	-0.339	0.604	0.573	0.839	0.823	0.982	0.914	0.95	1.015
GNF-00-0526-5527-3	SID11341240	6373	NCI-H2170-ECHO	NCI-H2170	69909	>	20.0				1.011	0.3		0.778	0.858	0.963	0.981	1.105	1.098	0.917	1.011
GNF-00-0526-5527-3	SID11341240	6373	NCI-H2170-ECHO	NCI-H2170	69909	>	20.0				0.882	0.3		0.921	0.91	0.935	1.034	0.817	0.8	0.793	0.882
GNF-00-0526-5527-3	SID11341240	6373	NCI-H2170-ECHO	NCI-H2170	69909	>	20.0				0.903	0.3		0.929	1.095	1.004	1.031	1.071	1.184	1.015	0.903
GNF-00-0526-5527-3	SID11341240	6477	NCI-H23-ECHO	NCI-H23	70848	>	20.0		0.821		0.953	0.157	-3.33	0.676	0.957	1.05	0.912	0.94	0.957	0.899	
GNF-00-0526-5527-3	SID11341240	6477	NCI-H23-ECHO	NCI-H23	70848	=	10.198	3.881	0.915	Steep Curve	0.921	0.3	-2.115	0.426	0.796	0.992	0.918	0.827	0.877	0.955	0.957
GNF-00-0526-5527-3	SID11341240	6387	NCI-H2347-ECHO	NCI-H2347	71076	>	20.0		0.518		1.022	0.3	-1.283	0.796	0.955	1.075	0.946	0.941	0.957	1.162	1.051
GNF-00-0526-5527-3	SID11341240	6387	NCI-H2347-ECHO	NCI-H2347	71076	>	20.0		0.862		1.026	0.007	-3.33	0.799	1.053	1.075	0.993	1.031	1.149	0.975	1.026
GNF-00-0526-5527-3	SID11341240	6387	NCI-H2347-ECHO	NCI-H2347	71076	>	20.0				1.042	0.3		0.927	1.009	1.198	1.049	0.878	1.151	1.214	1.042
GNF-00-0526-5527-3	SID11341240	6205	NCI-H2444-ECHO	NCI-H2444	73842	>	20.0				1.158	0.3		0.831	0.92	0.867	0.876	0.917	1.066	0.953	1.158
GNF-00-0526-5527-3	SID11341240	6205	NCI-H2444-ECHO	NCI-H2444	73842	>	20.0				0.907	0.3		0.913	1.05	0.977	1.047	0.955	0.998	0.955	0.907
GNF-00-0526-5527-3	SID11341240	6205	NCI-H2444-ECHO	NCI-H2444	73842	>	20.0				1.102	0.3		0.847	0.953	0.885	0.938	1.07	0.874	1.058	1.102
GNF-00-0526-5527-3	SID11341240	6307	NCI-H2452-ECHO	NCI-H2452	69897	>	20.0				1.048	0.3		0.881	0.947	1.068	0.903	0.956	0.855	0.952	1.048
GNF-00-0526-5527-3	SID11341240	6307	NCI-H2452-ECHO	NCI-H2452	69897	>	20.0				0.899	0.3		0.873	1.057	0.994	0.956	0.972	1.079	0.935	0.899
GNF-00-0526-5527-3	SID11341240	6307	NCI-H2452-ECHO	NCI-H2452	69897	>	20.0				0.8	0.3		0.809	1.165	0.976	1.169	0.958	1.04	1.073	0.767
GNF-00-0526-5527-3	SID11341240	6239	NCI-H441-ECHO	NCI-H441	69878	>	20.0				0.979	0.3		0.749	0.907	0.959	1.02	0.949	1.033	1.036	0.979
GNF-00-0526-5527-3	SID11341240	6239	NCI-H441-ECHO	NCI-H441	69878	>	20.0				0.962	0.3		0.852	0.97	0.94	0.996	1.021	1.059	0.977	0.962
GNF-00-0526-5527-3	SID11341240	6239	NCI-H441-ECHO	NCI-H441	69878	>	20.0		0.714		0.991	0.086	-3.33	0.879	1.02	0.96	1.002	1.024	0.962	0.971	0.996
GNF-00-0526-5527-3	SID11341240	6522	NCI-H446-ECHO	NCI-H446	72427	>	20.0				0.925	0.3		0.799	0.857	0.834	1.09	0.974	0.801	0.826	0.925
GNF-00-0526-5527-3	SID11341240	6522	NCI-H446-ECHO	NCI-H446	72427	>	20.0							0.496	0.766	1.133	0.969	1.043	0.856	1.083	1.143
GNF-00-0526-5527-3	SID11341240	6522	NCI-H446-ECHO	NCI-H446	72427	>	20.0		0.824		0.996	0.0	-3.33	0.536	1.036	0.916	1.083	0.944	0.919	1.11	0.96
GNF-00-0526-5527-3	SID11341240	6673	NCI-H522-ECHO	NCI-H522	73843	>	20.0		0.857		0.896	0.3	-0.865	0.617	0.758	0.87	0.884	0.892	0.806	0.926	0.944
GNF-00-0526-5527-3	SID11341240	6673	NCI-H522-ECHO	NCI-H522	73843	>	20.0				0.907	0.3		0.744	0.811	0.788	0.991	0.962	0.883	0.786	0.907
GNF-00-0526-5527-3	SID11341240	6673	NCI-H522-ECHO	NCI-H522	73843	>	20.0				1.055	0.0		0.711	0.694	0.889	1.038	1.079	1.038	1.043	1.055
GNF-00-0526-5527-3	SID11341240	6696	NCI-H524-ECHO-CTG	NCI-H524-CTG	73873	=	13.957	3.318	0.908	Curve Extrapolation (Bottom)	1.2	0.0	-2.774	0.323	1.136	1.161	1.205	1.203	1.419	1.339	1.14
GNF-00-0526-5527-3	SID11341240	6696	NCI-H524-ECHO-CTG	NCI-H524-CTG	73873	=	12.083	2.455	0.925		1.125	0.3	-2.953	0.452	1.066	1.2	1.179	1.113	1.176	0.987	1.095
GNF-00-0526-5527-3	SID11341240	6696	NCI-H524-ECHO-CTG	NCI-H524-CTG	73873	=	17.252	3.058	0.922	Curve Extrapolation (Bottom)	1.2	0.0	-1.796	0.525	1.059	1.317	1.142	1.127	1.147	1.261	1.24
GNF-00-0526-5527-3	SID11341240	6365	NCI-H661-ECHO	NCI-H661	69920	>	20.0		0.847		1.12	0.0	-0.414	0.628	0.697	0.941	1.033	1.033	0.932	1.072	1.2
GNF-00-0526-5527-3	SID11341240	6365	NCI-H661-ECHO	NCI-H661	69920	>	20.0		0.967		1.11	0.3	-0.884	0.53	0.724	0.918	1.133	0.818	1.083	1.063	1.133
GNF-00-0526-5527-3	SID11341240	6365	NCI-H661-ECHO	NCI-H661	69920	>	20.0		0.643		0.944	0.216	-2.034	0.6	0.907	0.612	0.964	0.794	1.099	0.994	0.869
GNF-00-0526-5527-3	SID11341240	6308	NCI-H810-ECHO	NCI-H810	69898	>	20.0		0.58		1.012	0.0	-3.33	0.705	1.097	1.075	0.846	1.125	0.967	1.03	0.944
GNF-00-0526-5527-3	SID11341240	6308	NCI-H810-ECHO	NCI-H810	69898	>	20.0		0.921		1.041	0.021	-1.32	0.73	0.974	1.045	0.968	1.06	1.043	0.87	1.074
GNF-00-0526-5527-3	SID11341240	6308	NCI-H810-ECHO	NCI-H810	69898	>	20.0				1.124	0.3		0.711	0.879	0.816	1.051	1.044	0.799	0.983	1.124
GNF-00-0526-5527-3	SID11341240	6683	NCI-H838-ECHO	NCI-H838	73844	>	20.0				0.811	0.3		0.996	0.968	1.009	0.962	1.009	0.996	1.005	0.811
GNF-00-0526-5527-3	SID11341240	6683	NCI-H838-ECHO	NCI-H838	73844	>	20.0		0.623		1.035	0.226	-3.33	0.894	1.047	0.97	1.064	0.989	1.086	1.052	
GNF-00-0526-5527-3	SID11341240	6683	NCI-H838-ECHO	NCI-H838	73844	>	20.0				0.966	0.3		0.875	1.046	0.981	0.943	1.1	0.989	1.042	0.966
GNF-00-0526-5527-3	SID11341240	6240	NCI-N87-ECHO	NCI-N87	69879	>	20.0				1.172	0.3		0.923	1.007	1.037	0.98	0.99	1.128	1.091	1.172
GNF-00-0526-5527-3	SID11341240	6240	NCI-N87-ECHO	NCI-N87	69879	>	20.0				1.144	0.3		0.868	1.013	0.939	1.075	1.057	0.976	1.099	1.144
GNF-00-0526-5527-3	SID11341240	6240	NCI-N87-ECHO	NCI-N87	69879	>	20.0				1.125	0.3		0.911	0.949	1.042	1.014	1.128	0.985	0.992	1.125
GNF-00-0526-5527-3	SID11341240	6250	NIH:OVCAR-3-ECHO	NIH:OVCAR-3	69880	=	16.526	2.45	0.895	Steep Curve	1.007	0.0	-2.396	0.39	0.957	0.949	1.108	0.937	0.921	1.115	0.64
GNF-00-0526-5527-3	SID11341240	6250	NIH:OVCAR-3-ECHO	NIH:OVCAR-3	69880	=	18.048	5.802	0.847	Low Confidence	1.005	0.0	-3.33	0.415	1.035	0.838	1.067	1.053	1.063	0.898	1.068
GNF-00-0526-5527-3	SID11341240	6250	NIH:OVCAR-3-ECHO	NIH:OVCAR-3	69880	>	20.0		0.971		1.116	0.01	-1.292	0.587	0.97	0.902	1.093	1.168	1.13	1.126	1.057
GNF-00-0526-5527-3	SID11341240	6241	NMC-G1-ECHO	NMC-G1	69881	=	0.456	0.187	0.983		1.103	0.3	-1.042	0.391	0.388	0.468	0.802	0.97	1.128	1.075	1.083
GNF-00-0526-5527-3	SID11341240	6241	NMC-G1-ECHO	NMC-G1	69881	=	0.669	0.8	0.95		1.017	0.3	-0.727	0.428	0.339	0.598	0.816	0.836	0.931	1.04	1.014
GNF-00-0526-5527-3	SID11341240	6241	NMC-G1-ECHO	NMC-G1	69881	=	0.34	0.189	0.972		1.005	0.3	-1.012	0.361	0.387	0.396	0.707	0.826	1.036	0.983	0.978
GNF-00-0526-5527-3	SID11341240	6523	NUGC-3-ECHO	NUGC-3	72428	>	20.0				1.079	0.3		0.863	0.964	1.136	1.089	0.895	1.094	1.137	1.079
GNF-00-0526-5527-3	SID11341240	6523	NUGC-3-ECHO	NUGC-3	72428	>	20.0				0.991	0.3		0.86	1.002	0.92	1.094	1.034	1.095	1.027	0.991
GNF-00-0526-5527-3	SID11341240	6309	NUGC-4-ECHO	NUGC-4	70175	>	20.0				0.969	0.0		0.627	0.739	0.892	0.963	1.068	0.979	0.943	0.969
GNF-00-0526-5527-3	SID11341240	6309	NUGC-4-ECHO	NUGC-4	70175	>	20.0		0.906		0.976	0.122	-0.804	0.586	0.782	0.938	0.902	0.956	1.061	0.925	0.975
GNF-00-0526-5527-3	SID11341240	6309	NUGC-4-ECHO	NUGC-4	70175	>	20.0		0.915		0.926	0.279	-1.286	0.619	0.84	0.918	0.9	1.119	0.978	0.95	0.868
GNF-00-0526-5527-3	SID11341240	6337	ONS-76-ECHO	ONS-76	69963	=	0.729	0.202	0.985	Steep Curve	1.01	0.176	-2.033	0.2405	0.1159	0.402	0.865	1.053	1.025	0.965	1.002
GNF-00-0526-5527-3	SID11341240	6337	ONS-76-ECHO	ONS-76	69963	=	0.598	0.187	0.973	Steep Curve	1.035	0.176	-2.119	0.2161	0.1325	0.343	0.838	1.154	0.943	1.007	1.041
GNF-00-0526-5527-3	SID11341240	6337	ONS-76-ECHO	ONS-76	69963	=	0.426	0.131	0.98	Steep Curve	1.109	0.201	-2.484	0.2822	0.108	0.277	0.815	1.146	1.017	1.131	1.134
GNF-00-0526-5527-3	SID11341240	6403	OV56-ECHO	OV56	70220	>	20.0				1.106	0.3		1.106	1.017	0.937	1.134	1.191	0.868	0.844	1.106
GNF-00-0526-5527-3	SID11341240	6403	OV56-ECHO	OV56	70220	>	20.0				0.861	0.3		0.942	1.349	0.938	0.955	1.069	1.103	1.001	0.861
GNF-00-0526-5527-3	SID11341240	6403	OV56-ECHO	OV56	70220	>	20.0				1.134	0.3		0.709	0.915	1.393	0.826	0.915	0.725		1.134
GNF-00-0526-5527-3	SID11341240	6479	OVCAR-8-ECHO	OVCAR-8	70849	=	4.864	2.869	0.96		1.078	0.3	-1.036	0.451	0.68	0.925	1.386		1.16	0.993	1.08
GNF-00-0526-5527-3	SID11341240	6479	OVCAR-8-ECHO	OVCAR-8	70849	>	20.0				0.8	0.3		0.444	0.767	1.187	0.959	0.616	1.129	1.242	0.671
GNF-00-0526-5527-3	SID11341240	6479	OVCAR-8-ECHO	OVCAR-8	70849	=	10.906	4.449	0.833	Low Confidence	1.18	0.0	-0.968	0.37	0.896	1.005	0.993	0.755	1.407	1.061	1.208
GNF-00-0526-5527-3	SID11341240	6685	OVISE-ECHO	OVISE	73845	=	1.452	0.279	0.974		1.004	0.259	-1.204	0.3089	0.358	0.709	0.841	1.039	0.982	1.052	0.955
GNF-00-0526-5527-3	SID11341240	6685	OVISE-ECHO	OVISE	73845	=	1.269	0.695	0.972		1.012	0.298	-1.005	0.359	0.404	0.691	0.853	0.969	0.997	0.938	1.092
GNF-00-0526-5527-3	SID11341240	6685	OVISE-ECHO	OVISE	73845	=	1.33	0.785	0.98		1.047	0.291	-0.974	0.357	0.418	0.725	0.856	1.001	1.105	1.018	1.024
GNF-00-0526-5527-3	SID11341240	6366	OVKATE-ECHO	OVKATE	69921	>	20.0		0.902		1.084	0.257	-2.021	0.793	1.054	1.106	1.092	1.012	1.127	1.082	1.221
GNF-00-0526-5527-3	SID11341240	6366	OVKATE-ECHO	OVKATE	69921	>	20.0				0.983	0.3		1.003	0.739	0.922	1.127	0.989	0.92	0.971	0.983
GNF-00-0526-5527-3	SID11341240	6366	OVKATE-ECHO	OVKATE	69921	>	20.0				1.167	0.3		0.875	1.027	1.145	0.743	1.061	1.124	1.061	1.167
GNF-00-0526-5527-3	SID11341240	6285	OVTOKO-ECHO	OVTOKO	69860	=	1.264	0.426	0.924	Steep Curve	0.934	0.196	-3.33	0.1533	0.248	0.568	0.982	0.812	1.09	0.803	0.979
GNF-00-0526-5527-3	SID11341240	6285	OVTOKO-ECHO	OVTOKO	69860	=	1.486	1.017	0.881	Steep Curve	0.923	0.225	-3.33	0.2645	0.1968	0.671	1.084	0.858	0.852	1.071	0.748
GNF-00-0526-5527-3	SID11341240	6285	OVTOKO-ECHO	OVTOKO	69860	=	1.923	0.566	0.94	Steep Curve	0.891	0.22	-3.33	0.2254	0.242	0.762	0.945	0.918	0.832	1.004	0.752
GNF-00-0526-5527-3	SID11341240	6310	Panc10.05-ECHO	Panc10.05	69899	>	20.0				0.879	0.3		0.958	1.004	0.947	0.953	1.115	1.082	0.908	0.879
GNF-00-0526-5527-3	SID11341240	6310	Panc10.05-ECHO	Panc10.05	69899	>	20.0				0.94	0.3		0.919	0.955	0.898	0.977	1.073	0.907	1.136	0.94
GNF-00-0526-5527-3	SID11341240	6310	Panc10.05-ECHO	Panc10.05	69899	>	20.0				1.013	0.3		0.922	0.95	0.988	0.956	1.029	0.887	0.946	1.013
GNF-00-0526-5527-3	SID11341240	6206	PA-TU-8902-ECHO	PA-TU-8902	73846	>	20.0				0.982	0.3		0.964	0.924	0.992	1.03	1.034	1.004	1.023	0.982
GNF-00-0526-5527-3	SID11341240	6206	PA-TU-8902-ECHO	PA-TU-8902	73846	>	20.0				1.012	0.3		0.898	1.011	1.037	1.041	1.031	1.002	0.996	1.012
GNF-00-0526-5527-3	SID11341240	6206	PA-TU-8902-ECHO	PA-TU-8902	73846	>	20.0				1.093	0.3		0.97	0.979	0.988	1.051	0.939	1.071	1.039	1.093
