CCLE name	Cell line primary name	Cell line aliases	Gender	Site Primary	Histology	Hist Subtype1	Notes	Source	Expression arrays	SNP arrays	Oncomap	Hybrid Capture Sequencing
IGR1_SKIN	IGR-1		M	skin	malignant_melanoma	NS		DSMZ	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E02_569410	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_C02_542918	yes	
IGR37_SKIN	IGR-37		M	skin	malignant_melanoma	NS	Metastatic pair: IGR-37 and IGR-39 are from the same patient. IGR-37 is a metastasis	DSMZ	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_E12_257716	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E07_256110	yes	yes
IGR39_SKIN	IGR-39		M	skin	malignant_melanoma	NS	Metastatic pair: IGR-37 and IGR-39 are from the same patient. IGR-37 is a metastasis	DSMZ	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E07_587632	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_A07_437336	yes	yes
IGROV1_OVARY	IGROV1		F	ovary	carcinoma	adenocarcinoma		NCI/DCTD	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_C04_240904	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C05_256058	yes	yes
IM95_STOMACH	IM95		M	stomach	carcinoma	intestinal_adenocarcinoma		HSRRB	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C09_257662	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E10_256116	yes	yes
IMR32_AUTONOMIC_GANGLIA	IMR-32		M	autonomic_ganglia	neuroblastoma	NS		ATCC	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G02_587654	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_C01_437320	yes	yes
IOMMLEE_CENTRAL_NERVOUS_SYSTEM	IOMM-Lee			central_nervous_system	meningioma	NS		Academic Lab / Achilles	RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C10_767860			
IPC298_SKIN	IPC-298		F	skin	malignant_melanoma	NS		DSMZ	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_B08_240888	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_B06_246644	yes	yes
ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	Ishikawa (Heraklio) 02 ER-		F	endometrium	carcinoma	adenocarcinoma		ECACC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G10_569546	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A01_293280	yes	yes
ISTMES1_PLEURA	IST-MES1		F	pleura	mesothelioma	NS		ICLC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G09_436490	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_G11_464660	yes	yes
ISTMES2_PLEURA	IST-MES2		M	pleura	mesothelioma	NS		ICLC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_D11_454652	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E09_437398	yes	yes
J82_URINARY_TRACT	J82		M	urinary_tract	carcinoma	transitional_cell_carcinoma		ATCC	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_D12_241136	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_G06_256156	yes	yes
JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JeKo-1		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	mantle_cell_lymphoma		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C07_523466	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_G02_542842	yes	yes
JHESOAD1_OESOPHAGUS	JH-EsoAd1			oesophagus	carcinoma	barrett_associated_adenocarcinoma		Academic Lab / Achilles	RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D10_767922			
JHH1_LIVER	JHH-1		M	liver	carcinoma	hepatocellular_carcinoma		HSRRB	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_C07_241102	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E01_256098	yes	yes
JHH2_LIVER	JHH-2		M	liver	carcinoma	hepatocellular_carcinoma		HSRRB	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C08_257660	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F03_256126	yes	yes
JHH4_LIVER	JHH-4		M	liver	carcinoma	hepatocellular_carcinoma		HSRRB	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_C01_241090	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E02_256100	yes	yes
JHH5_LIVER	JHH-5		M	liver	carcinoma	hepatocellular_carcinoma		HSRRB	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_D04_241120	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F05_256130	yes	yes
JHH6_LIVER	JHH-6		F	liver	carcinoma	hepatocellular_carcinoma		HSRRB	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E01_569420	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_G05_698646	yes	yes
JHH7_LIVER	JHH-7		M	liver	carcinoma	hepatocellular_carcinoma		HSRRB	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_F06_436462	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A12_437572	yes	yes
JHOC5_OVARY	JHOC-5			ovary	carcinoma	clear_cell_carcinoma		RIKEN	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B12_698934	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B04_592688	yes	yes
JHOM1_OVARY	JHOM-1			ovary	carcinoma	adenocarcinoma		RIKEN	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B07_698766	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_D05_592802	yes	yes
JHOM2B_OVARY	JHOM-2B			ovary	carcinoma	adenocarcinoma		RIKEN	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_H01_698854	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_C06_698576	yes	yes
JHOS2_OVARY	JHOS-2		F	ovary	carcinoma	adenocarcinoma		RIKEN	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_G04_454708	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F04_410974	yes	yes
JHOS4_OVARY	JHOS-4		F	ovary	carcinoma	adenocarcinoma		RIKEN	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B08_436602	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D10_411016	yes	yes
JHUEM1_ENDOMETRIUM	JHUEM-1		F	endometrium	carcinoma	adenocarcinoma		RIKEN	CASED_p_NCLE_RNA4_HG-U133_Plus_2_F09_383678	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_C09_411044	yes	yes
JHUEM2_ENDOMETRIUM	JHUEM-2		F	endometrium	carcinoma	adenocarcinoma		RIKEN	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_D05_296070	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_G04_293430	yes	yes
JHUEM3_ENDOMETRIUM	JHUEM-3			endometrium	carcinoma	adenocarcinoma		RIKEN	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F09_698838	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B08_698712	yes	
JHUEM7_ENDOMETRIUM	JHUEM-7		F	endometrium	carcinoma	adenocarcinoma		RIKEN		HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_B10_293322	yes	yes
JIMT1_BREAST	JIMT-1		F	breast	carcinoma	ductal_carcinoma		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H09_474734	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_B07_490458	yes	yes
JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JJN-3		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C08_523538		yes	yes
JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JK-1		M	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G12_523456	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_H06_578324	yes	yes
JL1_PLEURA	JL-1		M	pleura	mesothelioma	NS		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C12_523572	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_H01_698554	yes	yes
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JM1			haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	B_cell_lymphoma_unspecified		ATCC	CASED_p_NCLE_RNA4_HG-U133_Plus_2_H02_383622	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G06_410956	yes	yes
JMSU1_URINARY_TRACT	JMSU-1		M	urinary_tract	carcinoma	NS		DSMZ	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G01_587622	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_H11_490344	yes	yes
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JURKAT		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_E03_474654	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_A07_490460	yes	
JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JURL-MK1		M	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G09_523582	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_H10_542870	yes	
JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JVM-2		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F01_474730	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_G09_578344	yes	yes
JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JVM-3		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C10_474758	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_D08_490438	yes	yes
K029AX_SKIN	K029AX			skin	malignant_melanoma	NS		Academic Lab	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_C12_240920	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_B10_256044	yes	yes
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	K-562		F	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia		ATCC	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_B12_257644	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C01_246658	yes	yes
KALS1_CENTRAL_NERVOUS_SYSTEM	KALS-1		F	central_nervous_system	glioma	NS		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_E10_419776	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C02_437550	yes	yes
KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS-299		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	anaplastic_large_cell_lymphoma		DSMZ	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H04_569434	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E06_246716	yes	yes
KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS-422			haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma	Identical lines: KARPAS-422 and OCI-LY10 share high SNP identity.	DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H02_523610	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_F04_780212	yes	
KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS-620		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F09_474650	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_E12_578358	yes	yes
KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KASUMI-1		M	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia		DSMZ	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G04_569524	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_D04_293358	yes	yes
KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KASUMI-2		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C03_523468	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B09_698714	yes	yes
KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Kasumi-6		M	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia		ATCC	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E09_523592	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_A11_578462	yes	yes
KATOIII_STOMACH	KATO III		M	stomach	carcinoma	adenocarcinoma		ATCC	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_H03_296162	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_C08_780362	yes	yes
KCIMOH1_PANCREAS	KCI-MOH1		F	pancreas	carcinoma	ductal_carcinoma	Identical lines: KCI-MOH1 is a derivative of HPAC 	DSMZ	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_B03_296018	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_E07_293388	yes	
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KCL-22		F	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_D07_474672	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_G12_490398	yes	yes
KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KE-37		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G11_523586	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_A07_578392	yes	yes
KE39_STOMACH	KE-39		M	stomach	carcinoma	NS		RIKEN	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_G07_419800	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D08_411020	yes	yes
KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KE-97		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma	Identical lines: KMS-18 and KE-97 share high SNP identity.	RIKEN	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_G11_419824	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D09_411018	yes	yes
KELLY_AUTONOMIC_GANGLIA	KELLY			autonomic_ganglia	neuroblastoma	NS		DSMZ	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_D09_296078	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_C01_293328	yes	yes
KG1C_CENTRAL_NERVOUS_SYSTEM	KG-1-C		M	central_nervous_system	glioma	astrocytoma_Grade_IV		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_C10_419732	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_G07_592682	yes	
KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KG-1		M	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia		ATCC	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_C05_454618	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G11_410946	yes	yes
KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KHM-1B		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_C08_419728	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F12_437434	yes	yes
KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Ki-JK		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	anaplastic_large_cell_lymphoma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_E08_419780	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_D12_592936	yes	yes
KLE_ENDOMETRIUM	KLE		F	endometrium	carcinoma	adenocarcinoma		ATCC	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B11_436604	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A08_293294	yes	yes
KLM1_PANCREAS	KLM-1			pancreas	carcinoma	ductal_carcinoma	PK-1 is derived from the same patient as KLM-1 cells	RIKEN	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B12_779742	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_F02_592702	yes	
KM12_LARGE_INTESTINE	KM12			large_intestine	carcinoma	adenocarcinoma		Academic Lab	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_D03_257674	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D03_256078	yes	yes
KMBC2_URINARY_TRACT	KMBC-2			urinary_tract	carcinoma	NS		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_C12_419720	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E05_437406	yes	yes
KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KM-H2		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	Hodgkin_lymphoma		DSMZ	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F04_474748	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_D01_578372	yes	yes
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMM-1		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_H11_419842	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G07_437486	yes	yes
KMRC1_KIDNEY	KMRC-1		M	kidney	carcinoma	clear_cell_renal_cell_carcinoma		HSRRB	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_D02_257672	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C11_256070	yes	yes
KMRC20_KIDNEY	KMRC-20			kidney	carcinoma	renal_cell_carcinoma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_D01_419718	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E01_437414	yes	yes
KMRC2_KIDNEY	KMRC-2		M	kidney	carcinoma	clear_cell_renal_cell_carcinoma		HSRRB	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C07_257658	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E08_256112	yes	yes
KMRC3_KIDNEY	KMRC-3			kidney	carcinoma	clear_cell_renal_cell_carcinoma		HSRRB	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_A08_454772	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_E04_464730	yes	yes
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-11		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_G05_419804	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D07_437514	yes	yes
KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-12-BM		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		DSMZ	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_F04_240976	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C06_246668	yes	yes
KMS18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-18		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma	Identical lines: KMS-18 and KE-97 share high SNP identity		BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G12_698744	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_E05_698630	yes	
KMS20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-20		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		HSRRB	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A07_587612	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G03_437424	yes	yes
KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-21BM		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B04_419850	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F05_410976	yes	yes
KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-26		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B05_419848	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D07_411022	yes	yes
KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-27		M	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B06_419854	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H08_410930	yes	yes
KMS28BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-28BM		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B08_419858	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G02_410964	yes	yes
KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-34		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_C01_419710	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H02_410940	yes	yes
KNS42_CENTRAL_NERVOUS_SYSTEM	KNS-42		M	central_nervous_system	glioma	NS		HSRRB	CASED_p_NCLE_RNA4_HG-U133_Plus_2_F05_383662	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E05_411002	yes	yes
KNS60_CENTRAL_NERVOUS_SYSTEM	KNS-60		M	central_nervous_system	glioma	astrocytoma_Grade_IV		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B09_419856	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H11_410928	yes	yes
KNS62_LUNG	KNS-62		M	lung	carcinoma	squamous_cell_carcinoma		HSRRB	CASED_p_NCLE_RNA4_HG-U133_Plus_2_B12_383632	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A10_335206	yes	yes
KNS81_CENTRAL_NERVOUS_SYSTEM	KNS-81		M	central_nervous_system	glioma	astrocytoma_Grade_IV		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B10_419862	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C07_437506	yes	
KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KO52	K052	M	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B07_419852	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H07_410920	yes	yes
KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KOPN-8		F	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia		DSMZ	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H12_523484	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_C05_490340	yes	yes
KP1NL_PANCREAS	KP-1NL			pancreas	carcinoma	ductal_carcinoma	Identical lines: PANC-1, KP-1N and KP-1NL share high SNP identity	HSRRB				yes
KP1N_PANCREAS	KP-1N			pancreas	carcinoma	ductal_carcinoma	Identical lines: PANC-1, KP-1N and KP-1NL share high SNP identity	HSRRB				yes
KP2_PANCREAS	KP-2		F	pancreas	carcinoma	NS		HSRRB	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_H07_241030	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F04_256128	yes	yes
KP3_PANCREAS	KP-3			pancreas	carcinoma	ductal_carcinoma		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_C04_419704	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F12_410960	yes	yes
KP4_PANCREAS	KP4		M	pancreas	carcinoma	ductal_carcinoma		RIKEN	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_G06_419798	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_C10_411038	yes	yes
KPL1_BREAST	KPL-1		F	breast	carcinoma	ductal_carcinoma	Identical lines: MCF-7 and KPL-1 share high SNP identity	DSMZ	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A12_698746	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_E09_698572	yes	yes
KPNRTBM1_AUTONOMIC_GANGLIA	KP-N-RT-BM-1			autonomic_ganglia	neuroblastoma	NS		HSRRB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D04_698920	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C05_437510	yes	yes
KPNSI9S_AUTONOMIC_GANGLIA	KP-N-SI9s	KP-N-S19s	M	autonomic_ganglia	neuroblastoma	NS		HSRRB	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B11_419860	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H05_410924	yes	yes
KPNYN_AUTONOMIC_GANGLIA	KP-N-YN			autonomic_ganglia	neuroblastoma	NS		HSRRB	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_A05_454774	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B11_437552	yes	yes
KS1_CENTRAL_NERVOUS_SYSTEM	KS-1		F	central_nervous_system	glioma	astrocytoma_Grade_IV		HSRRB	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C10_296056	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_E08_293390	yes	yes
